visitor_id,group,design,converted,time_on_page_sec,pages_visited,revenue
B_0281,B (Treatment),Green Button,0,137.2301883131899,2,0.0
B_0282,B (Treatment),Green Button,0,27.573644643137655,6,0.0
B_0283,B (Treatment),Green Button,0,169.63130905156345,5,0.0
B_0284,B (Treatment),Green Button,0,119.86946250836247,8,0.0
B_0285,B (Treatment),Green Button,0,112.55845018873181,4,0.0
B_0286,B (Treatment),Green Button,0,123.84353230029772,4,0.0
B_0287,B (Treatment),Green Button,0,122.49399468919103,4,0.0
B_0288,B (Treatment),Green Button,0,152.143554682951,3,0.0
B_0289,B (Treatment),Green Button,0,91.33579818446569,3,0.0
B_0290,B (Treatment),Green Button,0,104.82381911783516,7,0.0
B_0291,B (Treatment),Green Button,0,144.60843951752767,3,0.0
B_0292,B (Treatment),Green Button,0,152.44243285157262,3,0.0
B_0293,B (Treatment),Green Button,0,152.96316605820834,6,0.0
B_0294,B (Treatment),Green Button,0,112.96298418986763,3,0.0
B_0295,B (Treatment),Green Button,0,107.60856182054528,3,0.0
B_0296,B (Treatment),Green Button,0,120.81422465393825,2,0.0
B_0297,B (Treatment),Green Button,0,141.7164370639723,5,0.0
B_0298,B (Treatment),Green Button,0,176.5933663396314,5,0.0
B_0299,B (Treatment),Green Button,0,77.67175879841899,6,0.0
B_0300,B (Treatment),Green Button,0,128.81959480516574,3,0.0
B_0301,B (Treatment),Green Button,1,97.6850036512943,6,60.60168033166659
B_0302,B (Treatment),Green Button,0,88.73720503410229,2,0.0
B_0303,B (Treatment),Green Button,0,162.07478606965486,4,86.78655403539352
B_0304,B (Treatment),Green Button,0,150.24948808598148,9,0.0
B_0305,B (Treatment),Green Button,1,147.58413844652335,4,0.0
B_0306,B (Treatment),Green Button,0,160.7887235124678,4,0.0
B_0307,B (Treatment),Green Button,0,121.56787089054819,1,0.0
B_0308,B (Treatment),Green Button,0,122.8861495426612,1,0.0
B_0309,B (Treatment),Green Button,0,196.20045726823207,4,0.0
B_0310,B (Treatment),Green Button,0,128.0960104807319,2,0.0
B_0311,B (Treatment),Green Button,0,155.58369916551456,4,0.0
B_0312,B (Treatment),Green Button,0,135.17868314697282,2,0.0
B_0313,B (Treatment),Green Button,0,83.24876115780438,3,0.0
B_0314,B (Treatment),Green Button,0,77.7503878935645,4,55.133101882786185
B_0315,B (Treatment),Green Button,0,118.78844184168267,4,0.0
B_0316,B (Treatment),Green Button,0,164.5708350467597,4,0.0
B_0317,B (Treatment),Green Button,1,157.0721663858081,4,0.0
B_0318,B (Treatment),Green Button,0,160.59416059827294,4,0.0
B_0319,B (Treatment),Green Button,0,107.36270698978316,6,0.0
B_0320,B (Treatment),Green Button,0,180.2444297234248,5,0.0
B_0321,B (Treatment),Green Button,0,107.98298759478124,4,0.0
B_0322,B (Treatment),Green Button,0,140.95908316275913,6,0.0
B_0323,B (Treatment),Green Button,0,134.71013588258336,2,0.0
B_0324,B (Treatment),Green Button,0,130.1315330311916,6,0.0
B_0325,B (Treatment),Green Button,1,172.480579872277,4,67.423995351835
B_0326,B (Treatment),Green Button,0,115.2569054353531,2,0.0
B_0327,B (Treatment),Green Button,0,97.21105284006602,10,0.0
B_0328,B (Treatment),Green Button,0,135.55987361377973,4,0.0
B_0329,B (Treatment),Green Button,0,123.80485143997726,5,46.95318827465598
B_0330,B (Treatment),Green Button,0,229.5667217343141,6,0.0
B_0331,B (Treatment),Green Button,0,153.9422093403193,5,0.0
B_0332,B (Treatment),Green Button,1,123.53846389387851,2,44.61121420134252
B_0333,B (Treatment),Green Button,0,105.42887606276157,1,0.0
B_0334,B (Treatment),Green Button,0,82.35192450407402,4,0.0
B_0335,B (Treatment),Green Button,0,106.29386559935188,4,0.0
B_0336,B (Treatment),Green Button,0,138.2183696092557,7,0.0
B_0337,B (Treatment),Green Button,0,174.96520224465354,2,0.0
B_0338,B (Treatment),Green Button,0,166.40729598686173,1,0.0
B_0339,B (Treatment),Green Button,0,141.41465528609862,6,0.0
B_0340,B (Treatment),Green Button,0,125.95130536033042,3,0.0
B_0341,B (Treatment),Green Button,0,142.52674597954032,1,0.0
B_0342,B (Treatment),Green Button,0,120.47813607043187,3,0.0
B_0343,B (Treatment),Green Button,0,183.11419188138854,4,0.0
B_0344,B (Treatment),Green Button,0,129.70267492429775,1,74.3978765305324
B_0345,B (Treatment),Green Button,0,132.58253996909164,3,0.0
B_0346,B (Treatment),Green Button,0,72.9569720994213,5,0.0
B_0347,B (Treatment),Green Button,0,129.5278242973626,1,0.0
B_0348,B (Treatment),Green Button,0,158.42155586301834,2,0.0
B_0349,B (Treatment),Green Button,0,105.10376784292073,5,0.0
B_0350,B (Treatment),Green Button,0,113.97983063420125,7,0.0
B_0351,B (Treatment),Green Button,0,157.19590849654261,6,0.0
B_0352,B (Treatment),Green Button,0,93.65359774149451,1,0.0
B_0353,B (Treatment),Green Button,1,164.61842821117372,2,0.0
B_0354,B (Treatment),Green Button,0,120.09997107515315,2,0.0
B_0355,B (Treatment),Green Button,0,124.12008982624631,2,0.0
B_0356,B (Treatment),Green Button,0,103.53140465648336,8,0.0
B_0357,B (Treatment),Green Button,0,145.58529529198074,7,0.0
B_0358,B (Treatment),Green Button,1,203.87641558082265,2,0.0
B_0359,B (Treatment),Green Button,0,156.8819227048977,2,0.0
B_0360,B (Treatment),Green Button,0,110.800012665665,4,0.0
B_0361,B (Treatment),Green Button,0,166.79737639376134,7,63.317928550327125
B_0362,B (Treatment),Green Button,0,126.13297271384101,8,0.0
B_0363,B (Treatment),Green Button,0,173.48557947997165,3,0.0
B_0364,B (Treatment),Green Button,0,157.58693926060215,4,0.0
B_0365,B (Treatment),Green Button,1,52.59203616679147,2,0.0
B_0366,B (Treatment),Green Button,1,106.88577027725924,3,0.0
B_0367,B (Treatment),Green Button,0,161.4427862393909,3,0.0
B_0368,B (Treatment),Green Button,0,139.2464036200605,7,54.30934398442436
B_0369,B (Treatment),Green Button,0,106.33483346418018,2,35.402010375067
B_0370,B (Treatment),Green Button,1,117.25949356617325,6,0.0
B_0371,B (Treatment),Green Button,1,81.62537463749734,2,0.0
B_0372,B (Treatment),Green Button,0,132.52554794926093,2,0.0
B_0373,B (Treatment),Green Button,0,196.8993123284414,3,0.0
B_0374,B (Treatment),Green Button,0,157.53813494050513,7,0.0
B_0375,B (Treatment),Green Button,0,196.33167603327584,3,0.0
B_0376,B (Treatment),Green Button,0,159.70711851411946,2,0.0
B_0377,B (Treatment),Green Button,0,163.76942161387535,6,0.0
B_0378,B (Treatment),Green Button,0,190.27420325686066,1,0.0
B_0379,B (Treatment),Green Button,0,145.56337126158235,2,61.80340045396883
B_0380,B (Treatment),Green Button,0,129.75763499780734,3,50.44068905394188
B_0381,B (Treatment),Green Button,0,163.91441046541635,3,0.0
B_0382,B (Treatment),Green Button,0,175.70752663941278,1,0.0
B_0383,B (Treatment),Green Button,0,121.56099000405816,4,68.00231628874987
B_0384,B (Treatment),Green Button,0,114.79606569447918,5,0.0
B_0385,B (Treatment),Green Button,0,138.88796890806464,3,0.0
B_0386,B (Treatment),Green Button,0,158.28196827408652,1,0.0
B_0387,B (Treatment),Green Button,0,157.34654936252372,4,38.75748906125432
B_0388,B (Treatment),Green Button,0,95.12330719474723,5,0.0
B_0389,B (Treatment),Green Button,0,188.524969877773,5,0.0
B_0390,B (Treatment),Green Button,0,117.04738197688819,1,50.04476130172793
B_0391,B (Treatment),Green Button,0,127.57818008711978,7,0.0
B_0392,B (Treatment),Green Button,0,109.72567792034104,4,0.0
B_0393,B (Treatment),Green Button,0,210.55320740623847,1,0.0
B_0394,B (Treatment),Green Button,0,141.7779787680631,8,0.0
B_0395,B (Treatment),Green Button,0,111.17269774091618,3,0.0
B_0396,B (Treatment),Green Button,0,159.1898593989485,1,0.0
B_0397,B (Treatment),Green Button,0,156.53580182068092,2,0.0
B_0398,B (Treatment),Green Button,0,129.74364333976325,7,0.0
B_0399,B (Treatment),Green Button,0,158.53698795793474,4,0.0
B_0400,B (Treatment),Green Button,1,111.8918250967358,4,0.0
B_0401,B (Treatment),Green Button,0,121.19828830142093,3,0.0
B_0402,B (Treatment),Green Button,0,78.71393367215023,2,0.0
B_0403,B (Treatment),Green Button,0,97.92936964185225,5,0.0
B_0404,B (Treatment),Green Button,1,185.6136625587792,2,0.0
B_0405,B (Treatment),Green Button,0,180.9600015762248,4,0.0
B_0406,B (Treatment),Green Button,0,136.84208216217095,6,0.0
B_0407,B (Treatment),Green Button,0,181.56208052131547,3,0.0
B_0408,B (Treatment),Green Button,0,130.51791437496746,5,0.0
B_0409,B (Treatment),Green Button,0,128.18451152809857,3,0.0
B_0410,B (Treatment),Green Button,0,136.58229815703558,4,0.0
B_0411,B (Treatment),Green Button,0,131.50219533094017,2,0.0
B_0412,B (Treatment),Green Button,0,128.97450294031495,8,0.0
B_0413,B (Treatment),Green Button,0,167.01514700018748,4,0.0
B_0414,B (Treatment),Green Button,0,139.2037983107737,5,0.0
B_0415,B (Treatment),Green Button,0,154.94948940414653,3,0.0
B_0416,B (Treatment),Green Button,0,163.87865470776526,4,0.0
B_0417,B (Treatment),Green Button,0,145.86920227833252,6,0.0
B_0418,B (Treatment),Green Button,0,107.83240287456931,3,59.461729078359234
B_0419,B (Treatment),Green Button,0,97.11975510900692,5,0.0
B_0420,B (Treatment),Green Button,0,139.16585777460455,6,0.0
B_0421,B (Treatment),Green Button,0,130.20482346490184,4,0.0
B_0422,B (Treatment),Green Button,0,137.44696000976342,3,48.55102043613688
B_0423,B (Treatment),Green Button,0,134.5504869010396,5,0.0
B_0424,B (Treatment),Green Button,0,207.34006248466386,2,0.0
B_0425,B (Treatment),Green Button,0,97.75366484204254,7,0.0
B_0426,B (Treatment),Green Button,1,79.28150444500851,4,0.0
B_0427,B (Treatment),Green Button,0,144.30655133854907,3,0.0
B_0428,B (Treatment),Green Button,0,124.46016847153054,2,0.0
B_0429,B (Treatment),Green Button,0,143.84990035243862,2,0.0
B_0430,B (Treatment),Green Button,0,151.34872462395202,2,0.0
B_0431,B (Treatment),Green Button,0,170.95493146500914,1,0.0
B_0432,B (Treatment),Green Button,0,92.79767702924973,5,0.0
B_0433,B (Treatment),Green Button,0,119.41189885999944,4,0.0
B_0434,B (Treatment),Green Button,0,147.0053152486614,1,40.852805830337466
B_0435,B (Treatment),Green Button,0,156.57298067924233,3,0.0
B_0436,B (Treatment),Green Button,0,196.4165874080748,9,0.0
B_0437,B (Treatment),Green Button,1,161.75971119118827,3,0.0
B_0438,B (Treatment),Green Button,0,133.40991931518425,5,57.00449789783101
B_0439,B (Treatment),Green Button,0,110.06779891760547,7,0.0
B_0440,B (Treatment),Green Button,0,119.19988412386746,6,0.0
B_0441,B (Treatment),Green Button,0,118.40432095720101,4,0.0
B_0442,B (Treatment),Green Button,0,153.3465415983853,4,0.0
B_0443,B (Treatment),Green Button,0,142.19592847640325,6,0.0
B_0444,B (Treatment),Green Button,0,97.93781201641899,3,0.0
B_0445,B (Treatment),Green Button,1,122.79475886546788,2,0.0
B_0446,B (Treatment),Green Button,1,159.57133149663977,4,0.0
B_0447,B (Treatment),Green Button,1,144.84654593927365,1,0.0
B_0448,B (Treatment),Green Button,0,150.92204924835758,5,0.0
B_0449,B (Treatment),Green Button,0,145.72180788160335,3,0.0
B_0450,B (Treatment),Green Button,0,180.54006056904805,5,0.0
B_0451,B (Treatment),Green Button,0,141.60920578708237,4,0.0
B_0452,B (Treatment),Green Button,1,124.19136165962045,1,0.0
B_0453,B (Treatment),Green Button,0,109.3588588482603,9,0.0
B_0454,B (Treatment),Green Button,1,141.98906482987192,4,0.0
B_0455,B (Treatment),Green Button,0,66.66028758629764,2,0.0
B_0456,B (Treatment),Green Button,1,129.83990794868407,6,0.0
B_0457,B (Treatment),Green Button,1,129.23648392220238,5,0.0
B_0458,B (Treatment),Green Button,0,96.79481609871613,6,0.0
B_0459,B (Treatment),Green Button,0,109.00855651763212,6,0.0
B_0460,B (Treatment),Green Button,0,157.67041084415075,5,40.50786956815246
B_0461,B (Treatment),Green Button,0,141.45992897409894,2,51.79853402202638
B_0462,B (Treatment),Green Button,0,137.85007334380518,2,0.0
B_0463,B (Treatment),Green Button,0,143.57773095009662,4,0.0
B_0464,B (Treatment),Green Button,1,137.59357246256985,4,0.0
B_0465,B (Treatment),Green Button,0,169.8001517600328,8,0.0
B_0466,B (Treatment),Green Button,0,138.45601708770215,3,0.0
B_0467,B (Treatment),Green Button,0,94.17003281307498,2,0.0
B_0468,B (Treatment),Green Button,0,180.6436390164835,1,47.17156393587639
B_0469,B (Treatment),Green Button,0,145.36952748520767,5,71.29991241776474
B_0470,B (Treatment),Green Button,0,118.5008955377381,3,0.0
B_0471,B (Treatment),Green Button,0,99.90475188773948,3,0.0
B_0472,B (Treatment),Green Button,0,146.08559818682528,1,0.0
B_0473,B (Treatment),Green Button,0,131.7191838607175,3,0.0
B_0474,B (Treatment),Green Button,0,179.07611000890745,4,0.0
B_0475,B (Treatment),Green Button,0,125.31459614132882,3,0.0
B_0476,B (Treatment),Green Button,0,111.55333788889092,1,0.0
B_0477,B (Treatment),Green Button,0,160.082294110606,1,0.0
B_0478,B (Treatment),Green Button,1,160.90789299607127,5,0.0
B_0479,B (Treatment),Green Button,0,139.72223829308547,3,0.0
B_0480,B (Treatment),Green Button,0,153.93799733489743,1,0.0
B_0481,B (Treatment),Green Button,0,133.94476061921733,8,0.0
B_0482,B (Treatment),Green Button,0,141.54822282825893,8,27.20935697702082
B_0483,B (Treatment),Green Button,1,167.61974471178985,1,0.0
B_0484,B (Treatment),Green Button,0,152.5089133526021,5,0.0
B_0485,B (Treatment),Green Button,0,130.2603157266865,2,0.0
B_0486,B (Treatment),Green Button,0,172.86615128593223,7,0.0
B_0487,B (Treatment),Green Button,0,68.78404956183766,1,65.09342299448718
B_0488,B (Treatment),Green Button,0,192.4580527198142,3,0.0
B_0489,B (Treatment),Green Button,0,87.23314534305942,7,0.0
B_0490,B (Treatment),Green Button,0,117.44140090637572,6,0.0
B_0491,B (Treatment),Green Button,0,133.85430901453807,2,0.0
B_0492,B (Treatment),Green Button,0,130.89854121961147,3,0.0
B_0493,B (Treatment),Green Button,0,163.17950912074355,4,0.0
B_0494,B (Treatment),Green Button,0,105.38057467891343,3,0.0
B_0495,B (Treatment),Green Button,0,142.30147088952577,4,48.64078506887816
B_0496,B (Treatment),Green Button,0,118.81006124984688,2,0.0
B_0497,B (Treatment),Green Button,0,143.26394742144765,4,0.0
B_0498,B (Treatment),Green Button,0,133.18637672565947,3,33.398183063808816
B_0499,B (Treatment),Green Button,0,137.60219827512338,6,0.0
B_0500,B (Treatment),Green Button,0,119.60210469099832,7,0.0
B_0501,B (Treatment),Green Button,0,120.71820939730969,3,0.0
B_0502,B (Treatment),Green Button,1,143.04363039276797,4,0.0
B_0503,B (Treatment),Green Button,0,161.42403416116923,2,0.0
B_0504,B (Treatment),Green Button,0,118.24817864246026,2,0.0
B_0505,B (Treatment),Green Button,0,110.67450875195853,4,0.0
B_0506,B (Treatment),Green Button,1,152.17688463881143,1,0.0
B_0507,B (Treatment),Green Button,0,134.0898909943847,4,0.0
B_0508,B (Treatment),Green Button,1,158.25394775160666,3,0.0
B_0509,B (Treatment),Green Button,1,109.63767802560787,11,0.0
B_0510,B (Treatment),Green Button,0,85.17571008814394,3,0.0
B_0511,B (Treatment),Green Button,1,120.07588570886264,4,0.0
B_0512,B (Treatment),Green Button,0,113.54212694057955,10,0.0
B_0513,B (Treatment),Green Button,0,132.7939247977516,5,0.0
B_0514,B (Treatment),Green Button,0,117.1683340004291,3,0.0
B_0515,B (Treatment),Green Button,0,155.74847463742057,3,0.0
B_0516,B (Treatment),Green Button,0,126.93179265216955,3,0.0
B_0517,B (Treatment),Green Button,0,139.21328596566923,3,0.0
B_0518,B (Treatment),Green Button,0,139.41376763634642,3,0.0
B_0519,B (Treatment),Green Button,0,140.45874258754125,1,0.0
B_0520,B (Treatment),Green Button,0,134.32438490726074,4,0.0
B_0521,B (Treatment),Green Button,0,149.2968193314888,6,65.46089989292918
B_0522,B (Treatment),Green Button,0,112.72165625287738,3,16.838867218989087
B_0523,B (Treatment),Green Button,0,174.18370194630873,4,0.0
B_0524,B (Treatment),Green Button,0,128.376953265681,3,0.0
B_0525,B (Treatment),Green Button,0,98.27662413883692,4,0.0
B_0526,B (Treatment),Green Button,0,140.26605399576965,4,0.0
B_0527,B (Treatment),Green Button,0,111.16694649147041,6,0.0
B_0528,B (Treatment),Green Button,0,153.6293669662485,3,52.136885464693314
B_0529,B (Treatment),Green Button,1,196.86895612918659,6,30.11634125675077
B_0530,B (Treatment),Green Button,0,112.9759814363802,3,35.11194866913279
B_0531,B (Treatment),Green Button,1,144.30642533027157,1,0.0
B_0532,B (Treatment),Green Button,0,85.84584351627043,6,0.0
B_0533,B (Treatment),Green Button,0,147.70934642435773,4,0.0
B_0534,B (Treatment),Green Button,0,110.20001360560869,7,0.0
B_0535,B (Treatment),Green Button,0,117.50463068383449,4,0.0
B_0536,B (Treatment),Green Button,0,104.16397828448481,7,0.0
B_0537,B (Treatment),Green Button,0,155.5002343295326,1,0.0
B_0538,B (Treatment),Green Button,0,163.20452200925135,2,0.0
B_0539,B (Treatment),Green Button,0,135.65478601043822,1,0.0
B_0540,B (Treatment),Green Button,0,110.79605225059984,4,0.0
B_0541,B (Treatment),Green Button,0,179.50664501090813,7,0.0
B_0542,B (Treatment),Green Button,0,113.98851642286962,2,0.0
B_0543,B (Treatment),Green Button,0,74.46309560203171,2,0.0
B_0544,B (Treatment),Green Button,0,147.83489227879792,9,0.0
B_0545,B (Treatment),Green Button,0,104.06630913803752,4,0.0
B_0546,B (Treatment),Green Button,0,162.6810462179769,3,0.0
B_0547,B (Treatment),Green Button,1,124.32814449314426,9,0.0
B_0548,B (Treatment),Green Button,0,151.9039707352375,2,0.0
B_0549,B (Treatment),Green Button,0,174.24200970346044,3,0.0
B_0550,B (Treatment),Green Button,0,101.15195179061979,3,69.51718316206804
B_0551,B (Treatment),Green Button,0,119.15376033501265,2,0.0
B_0552,B (Treatment),Green Button,0,132.8812099656022,2,0.0
B_0553,B (Treatment),Green Button,0,178.05143693296162,6,0.0
B_0554,B (Treatment),Green Button,0,116.56528389766753,1,0.0
B_0555,B (Treatment),Green Button,0,118.3538965134278,10,0.0
B_0556,B (Treatment),Green Button,0,148.38793611556264,4,29.91760729533257
B_0557,B (Treatment),Green Button,0,118.83759568010402,4,0.0
B_0558,B (Treatment),Green Button,0,139.27072472113326,4,53.74378918522431
B_0559,B (Treatment),Green Button,0,91.55695221289245,1,0.0
B_0560,B (Treatment),Green Button,0,197.0012383915847,6,0.0
B_0561,B (Treatment),Green Button,0,97.2641415513367,3,0.0
B_0562,B (Treatment),Green Button,0,125.99092428827417,2,0.0
B_0563,B (Treatment),Green Button,0,134.09053099642136,2,0.0
B_0564,B (Treatment),Green Button,1,188.55526776199028,2,0.0
B_0565,B (Treatment),Green Button,0,97.90431813388328,6,0.0
B_0566,B (Treatment),Green Button,0,190.54371579340503,10,0.0
B_0567,B (Treatment),Green Button,0,156.20095099085663,3,0.0
B_0568,B (Treatment),Green Button,0,146.67866908385088,4,0.0
B_0569,B (Treatment),Green Button,0,107.43025676349725,3,0.0
B_0570,B (Treatment),Green Button,0,150.99195477706607,4,0.0
B_0571,B (Treatment),Green Button,0,114.74237457224561,2,0.0
B_0572,B (Treatment),Green Button,0,170.46651508955554,9,44.729257684778986
B_0573,B (Treatment),Green Button,0,107.81026318498347,6,0.0
B_0574,B (Treatment),Green Button,0,131.83156215522965,3,0.0
B_0575,B (Treatment),Green Button,0,119.4523535356312,4,0.0
B_0576,B (Treatment),Green Button,0,107.34935705204416,2,46.35991119257141
B_0577,B (Treatment),Green Button,0,155.7569548734216,3,0.0
B_0578,B (Treatment),Green Button,0,149.99284492746975,5,0.0
B_0579,B (Treatment),Green Button,0,168.85228556922792,2,0.0
B_0580,B (Treatment),Green Button,0,85.16349697017131,4,0.0
B_0581,B (Treatment),Green Button,0,164.79677966554922,2,0.0
B_0582,B (Treatment),Green Button,0,205.15256934999303,5,0.0
B_0583,B (Treatment),Green Button,0,122.35404950304549,3,0.0
B_0584,B (Treatment),Green Button,0,188.06416113905115,4,0.0
B_0585,B (Treatment),Green Button,0,127.63148438232486,5,0.0
B_0586,B (Treatment),Green Button,0,96.57252734828342,1,36.024716075298045
B_0587,B (Treatment),Green Button,0,126.44229161260972,3,0.0
B_0588,B (Treatment),Green Button,0,164.34971109490772,3,0.0
B_0589,B (Treatment),Green Button,0,111.53105849471712,2,0.0
B_0590,B (Treatment),Green Button,0,118.19051754781836,5,0.0
B_0591,B (Treatment),Green Button,0,151.61910410420933,2,0.0
B_0592,B (Treatment),Green Button,1,135.08568326868004,6,45.83852639301562
B_0593,B (Treatment),Green Button,0,151.36944266962874,2,0.0
B_0594,B (Treatment),Green Button,1,141.6592271412334,3,0.0
B_0595,B (Treatment),Green Button,0,148.42950894744405,6,0.0
B_0596,B (Treatment),Green Button,0,122.89556679733285,6,0.0
B_0597,B (Treatment),Green Button,1,141.488466376851,2,0.0
B_0598,B (Treatment),Green Button,0,109.03355584051386,3,0.0
B_0599,B (Treatment),Green Button,0,171.07614143009488,3,0.0
B_0600,B (Treatment),Green Button,0,117.24030792911522,6,0.0
B_0601,B (Treatment),Green Button,0,166.6077296513829,1,0.0
B_0602,B (Treatment),Green Button,0,128.45900509247977,1,0.0
B_0603,B (Treatment),Green Button,0,140.655972301205,7,64.0076469584078
B_0604,B (Treatment),Green Button,0,121.14099257506038,6,95.32021435736588
B_0605,B (Treatment),Green Button,0,106.55212792729519,2,0.0
B_0606,B (Treatment),Green Button,0,86.14670914705155,7,0.0
B_0607,B (Treatment),Green Button,1,105.45092355941114,2,72.1732243554721
B_0608,B (Treatment),Green Button,0,125.93055210995419,7,0.0
B_0609,B (Treatment),Green Button,0,140.93261700720876,4,0.0
B_0610,B (Treatment),Green Button,0,163.29062077193137,2,0.0
B_0611,B (Treatment),Green Button,0,122.51879112568824,6,0.0
B_0612,B (Treatment),Green Button,0,110.30509860051913,3,0.0
B_0613,B (Treatment),Green Button,0,94.60398599192405,4,0.0
B_0614,B (Treatment),Green Button,0,148.4417813013149,1,26.646390037945057
B_0615,B (Treatment),Green Button,0,173.7294464292216,3,0.0
B_0616,B (Treatment),Green Button,1,170.45724750277608,4,0.0
B_0617,B (Treatment),Green Button,0,154.87811694812265,3,0.0
B_0618,B (Treatment),Green Button,0,152.87921288349278,2,0.0
B_0619,B (Treatment),Green Button,0,182.53346583186155,5,82.02772038453836
B_0620,B (Treatment),Green Button,0,144.2982809196707,1,68.16419221791986
B_0621,B (Treatment),Green Button,0,153.0916309286768,2,0.0
B_0622,B (Treatment),Green Button,0,126.01805186814403,1,43.693684891489546
B_0623,B (Treatment),Green Button,0,96.86278561606679,6,0.0
B_0624,B (Treatment),Green Button,0,115.85223078601186,1,0.0
B_0625,B (Treatment),Green Button,0,134.74354692102966,2,0.0
B_0626,B (Treatment),Green Button,0,136.7019904300365,6,0.0
B_0627,B (Treatment),Green Button,0,188.93600393595102,3,72.02569842804536
B_0628,B (Treatment),Green Button,0,137.2757606925499,2,0.0
B_0629,B (Treatment),Green Button,0,168.007616432718,3,0.0
B_0630,B (Treatment),Green Button,0,122.81783723586315,2,0.0
B_0631,B (Treatment),Green Button,0,126.27307519857345,8,0.0
B_0632,B (Treatment),Green Button,0,97.78778615774345,13,0.0
B_0633,B (Treatment),Green Button,0,114.21481563945599,3,0.0
B_0634,B (Treatment),Green Button,0,149.75547895818508,6,0.0
B_0635,B (Treatment),Green Button,0,135.21168505103574,1,0.0
B_0636,B (Treatment),Green Button,1,161.40228135712255,4,0.0
B_0637,B (Treatment),Green Button,0,140.0751105536614,3,0.0
B_0638,B (Treatment),Green Button,0,125.13129551414323,1,0.0
B_0639,B (Treatment),Green Button,0,195.15231218603486,3,0.0
B_0640,B (Treatment),Green Button,0,132.37070007603467,3,0.0
B_0641,B (Treatment),Green Button,0,167.56402715174852,6,0.0
B_0642,B (Treatment),Green Button,0,123.76614221674902,6,0.0
B_0643,B (Treatment),Green Button,0,154.86878542273985,3,0.0
B_0644,B (Treatment),Green Button,0,160.98443845624723,4,0.0
B_0645,B (Treatment),Green Button,0,140.83777517611625,7,0.0
B_0646,B (Treatment),Green Button,0,69.07447816449513,3,0.0
B_0647,B (Treatment),Green Button,0,135.51106890397116,6,0.0
B_0648,B (Treatment),Green Button,0,169.4528813372793,4,0.0
B_0649,B (Treatment),Green Button,0,149.76946332477644,5,0.0
B_0650,B (Treatment),Green Button,0,147.4834885064189,2,0.0
B_0651,B (Treatment),Green Button,0,86.77680584918946,6,0.0
B_0652,B (Treatment),Green Button,0,114.82725802109834,6,0.0
B_0653,B (Treatment),Green Button,0,146.5180136722403,2,0.0
B_0654,B (Treatment),Green Button,0,146.49073175003298,2,0.0
B_0655,B (Treatment),Green Button,0,169.01066984372127,2,60.117694435050346
B_0656,B (Treatment),Green Button,1,130.94373085590937,4,0.0
B_0657,B (Treatment),Green Button,0,146.3630744268668,5,0.0
B_0658,B (Treatment),Green Button,0,135.4584787740762,3,0.0
B_0659,B (Treatment),Green Button,0,107.3656033779564,1,0.0
B_0660,B (Treatment),Green Button,0,71.83784272934707,6,0.0
B_0661,B (Treatment),Green Button,0,147.06827137964214,2,0.0
B_0662,B (Treatment),Green Button,0,139.87052183555872,7,0.0
B_0663,B (Treatment),Green Button,0,117.69109882119527,5,0.0
B_0664,B (Treatment),Green Button,0,89.66315441755579,3,0.0
B_0665,B (Treatment),Green Button,0,152.63270640344467,3,60.6216779628801
B_0666,B (Treatment),Green Button,0,127.55423792252455,4,0.0
B_0667,B (Treatment),Green Button,0,150.59249222630808,4,0.0
B_0668,B (Treatment),Green Button,0,187.19335885152924,3,56.96012349838929
B_0669,B (Treatment),Green Button,0,75.03993535104826,5,0.0
B_0670,B (Treatment),Green Button,1,115.41117735633381,3,62.798651085048775
B_0671,B (Treatment),Green Button,0,129.13748282726644,6,0.0
B_0672,B (Treatment),Green Button,0,175.7351328761062,5,0.0
B_0673,B (Treatment),Green Button,0,89.18071546221842,4,0.0
B_0674,B (Treatment),Green Button,0,189.20410871905693,2,0.0
B_0675,B (Treatment),Green Button,0,138.80396524385614,5,0.0
B_0676,B (Treatment),Green Button,0,132.31198147145196,5,0.0
B_0677,B (Treatment),Green Button,0,129.45432662987062,6,0.0
B_0678,B (Treatment),Green Button,0,122.7846350989592,3,0.0
B_0679,B (Treatment),Green Button,0,164.34726925953635,8,0.0
B_0680,B (Treatment),Green Button,0,105.0814188856917,6,0.0
B_0681,B (Treatment),Green Button,0,144.6715970860279,5,0.0
B_0682,B (Treatment),Green Button,0,124.24291336020468,4,0.0
B_0683,B (Treatment),Green Button,0,113.66026344160525,4,0.0
B_0684,B (Treatment),Green Button,0,207.40730491914908,9,0.0
B_0685,B (Treatment),Green Button,0,146.73342057309688,5,0.0
B_0686,B (Treatment),Green Button,0,152.17143525051202,8,63.58923088085241
B_0687,B (Treatment),Green Button,0,166.85774985872254,3,0.0
B_0688,B (Treatment),Green Button,0,95.20220153108068,5,0.0
B_0689,B (Treatment),Green Button,0,184.0641734554169,2,0.0
B_0690,B (Treatment),Green Button,0,64.74919900213789,5,0.0
B_0691,B (Treatment),Green Button,0,113.47454051892143,3,0.0
B_0692,B (Treatment),Green Button,0,122.14711315099079,5,0.0
B_0693,B (Treatment),Green Button,0,151.28825421917418,4,0.0
B_0694,B (Treatment),Green Button,0,141.12411145196165,4,0.0
B_0695,B (Treatment),Green Button,0,130.329187260445,6,0.0
B_0696,B (Treatment),Green Button,0,134.66407435042373,2,0.0
B_0697,B (Treatment),Green Button,0,107.61535534136809,3,0.0
